"","Month","Year","Region","Station","Latitude","Longitude","Replicate","Species","BraunBlanquet","Scallops","Urchins","Grass.or.Algae","Total.SAV","Total.Grass","Total.macroAlgae","Epipyhte.Denstiy","Blade_Length_Avg_cm","Blade_Width_Avg_cm","Shoots.per.m2","Sediment.type"
"17657","August",2010,"St. Martins Marsh","SID21",28.7642888,-82.7787315,4,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17658","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,1,"TTES","5",NA,NA,"Seagrass","5","5","1","LIGHT",NA,NA,NA,"Silt"
"17659","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,1,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17660","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,1,"CASH","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17661","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,1,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17662","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,1,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17663","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,2,"TTES","5",NA,NA,"Seagrass","5","5","1","LIGHT",NA,NA,NA,"Silt Shell"
"17664","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,2,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17665","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,2,"UFLA","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17666","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,2,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17667","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,2,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17668","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,3,"TTES","5",NA,NA,"Seagrass","5","5","1","LIGHT",NA,NA,NA,"Silt Shell"
"17669","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,3,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17670","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,3,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17671","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,3,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17672","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,3,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17673","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,3,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17674","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,4,"TTES","4",NA,NA,"Seagrass","5","5","1","LIGHT",NA,NA,NA,"Silt Shell"
"17675","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,4,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17676","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,4,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17677","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,4,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17678","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,4,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17679","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,4,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17680","August",2010,"St. Martins Marsh","SID22",28.7642885,-82.7597318,4,"UFLA","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17681","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,1,"TTES","3",NA,NA,"Seagrass","4","4","1","LIGHT",NA,NA,NA,"Silt Shell"
"17682","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,1,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17683","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,1,"HWRI","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17684","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,1,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17685","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,1,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17686","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,1,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17687","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,2,"TTES","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17688","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,2,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17689","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,2,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17690","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,3,"TTES","5",NA,NA,"Seagrass","5","5","1","LIGHT",NA,NA,NA,"Silt Shell"
"17691","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,3,"HWRI","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17692","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,3,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17693","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,3,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17694","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,4,"TTES","3",NA,NA,"Seagrass","5","3","3","LIGHT",NA,NA,NA,"Silt Shell"
"17695","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,4,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17696","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,4,"PCAP","3",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17697","August",2010,"St. Martins Marsh","SID23",28.7642883,-82.7407321,4,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17698","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,1,"TTES","5",NA,NA,"Seagrass","5","5","1","MODERATE",NA,NA,NA,"Silt Shell"
"17699","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,1,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17700","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,1,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17701","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,2,"TTES","5",NA,NA,"Seagrass","5","5","1","MODERATE",NA,NA,NA,"Silt Shell"
"17702","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,2,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17703","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,2,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17704","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,3,"DSIM","3",NA,NA,"Algae","3",NA,"3","MODERATE",NA,NA,NA,"Shell"
"17705","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,3,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17706","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,3,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17707","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,3,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17708","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,4,"DRIFT","5",NA,NA,"Algae","1",NA,"1","MODERATE",NA,NA,NA,"Sand Shell"
"17709","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,4,"DSIM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17710","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,4,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17711","August",2010,"St. Martins Marsh","SID24",28.764288,-82.7217325,4,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17712","August",2010,"St. Martins Marsh","SID25",28.7642877,-82.7027329,1,"SFIL","1",NA,NA,"Seagrass","2","1","2","LIGHT",NA,NA,NA,"Sand Silt"
"17713","August",2010,"St. Martins Marsh","SID25",28.7642877,-82.7027329,1,"CPRO","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17714","August",2010,"St. Martins Marsh","SID25",28.7642877,-82.7027329,3,"CPRO","1",NA,NA,"Algae","1","1","1","LIGHT",NA,NA,NA,"Silt"
"17715","August",2010,"St. Martins Marsh","SID25",28.7642877,-82.7027329,3,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17716","August",2010,"St. Martins Marsh","SID25",28.7642877,-82.7027329,4,"SFIL","1",NA,NA,"Seagrass","1","1",NA,"LIGHT",NA,NA,NA,"Silt"
"17717","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,1,"TTES","5",NA,NA,"Seagrass","5","5","1","MODERATE",NA,NA,NA,"Mud Shell"
"17718","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,1,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17719","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,1,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17720","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,1,"UFLA","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17721","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,2,"DRIFT","1",NA,NA,"Algae","2","1","1","MODERATE",NA,NA,NA,"Sand Shell"
"17722","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,2,"TTES","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17723","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,2,"UFLA","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17724","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,2,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17725","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,2,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17726","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,3,"TTES","5",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Mud Shell"
"17727","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,3,"HWRI","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17728","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,4,"TTES","3",NA,NA,"Seagrass","3","3","2","MODERATE",NA,NA,NA,"Mud Shell"
"17729","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,4,"HWRI","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17730","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,4,"HENG","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17731","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,4,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17732","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,4,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17733","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,4,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17734","June",2011,"St. Martins Marsh","SID01",28.8309559,-82.7787302,4,"UFLA","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17735","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,1,"TTES","5",NA,NA,"Seagrass","5","5","2","MODERATE",NA,NA,NA,"Mud Shell"
"17736","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,1,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17737","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,1,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17738","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,1,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17739","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,2,"TTES","5",NA,NA,"Seagrass","5","5","2","MODERATE",NA,NA,NA,"Mud Shell"
"17740","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,2,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17741","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,2,"UFLA","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17742","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,2,"DRIFT","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17743","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,2,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17744","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,2,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17745","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,3,"TTES","5",NA,NA,"Seagrass","5","5","2","MODERATE",NA,NA,NA,"Mud Shell"
"17746","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,3,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17747","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,3,"DRIFT","4",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17748","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,3,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17749","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,3,"PDUM","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17750","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,4,"TTES","5",NA,NA,"Seagrass","5","5","2","MODERATE",NA,NA,NA,"Mud Shell"
"17751","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,4,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17752","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,4,"PDUM","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17753","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,4,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17754","June",2011,"St. Martins Marsh","SID02",28.8309556,-82.7597306,4,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17755","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,1,"PDUM","4",NA,NA,"Algae","5","4","4","LIGHT",NA,NA,NA,"Silt Shell"
"17756","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,1,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17757","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,1,"TTES","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17758","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,1,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17759","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,2,"TTES","4",NA,NA,"Seagrass","4","4","2","LIGHT",NA,NA,NA,"Silt Shell"
"17760","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,2,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17761","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,2,"PDUM","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17762","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,2,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17763","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,3,"TTES","4",NA,NA,"Seagrass","5","4","5","LIGHT",NA,NA,NA,"Mud Shell"
"17764","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,3,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17765","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,3,"PDUM","5",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17766","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,3,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17767","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,3,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17768","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,4,"TTES","5",NA,NA,"Seagrass","5","5","1","LIGHT",NA,NA,NA,"Mud Shell"
"17769","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,4,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17770","June",2011,"St. Martins Marsh","SID03",28.8309553,-82.7407309,4,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17771","June",2011,"St. Martins Marsh","SID04",28.830955,-82.7217313,1,"HWRI","5",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Silt"
"17772","June",2011,"St. Martins Marsh","SID04",28.830955,-82.7217313,2,"HWRI","5",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Silt"
"17773","June",2011,"St. Martins Marsh","SID04",28.830955,-82.7217313,3,"HWRI","5",NA,NA,"Seagrass","5","5",NA,"CLEAN",NA,NA,NA,"Silt"
"17774","June",2011,"St. Martins Marsh","SID04",28.830955,-82.7217313,4,"HWRI","4",NA,NA,"Seagrass","4","4",NA,"CLEAN",NA,NA,NA,"Silt"
"17775","June",2011,"St. Martins Marsh","SID05",28.8309548,-82.7027316,1,"HWRI","5",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Silt"
"17776","June",2011,"St. Martins Marsh","SID05",28.8309548,-82.7027316,2,"HWRI","5",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Silt"
"17777","June",2011,"St. Martins Marsh","SID05",28.8309548,-82.7027316,2,"RMAR","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17778","June",2011,"St. Martins Marsh","SID05",28.8309548,-82.7027316,3,"HWRI","3",NA,NA,"Seagrass","3","3",NA,"MODERATE",NA,NA,NA,"Silt"
"17779","June",2011,"St. Martins Marsh","SID05",28.8309548,-82.7027316,4,"RMAR","4",NA,NA,"Seagrass","5","5",NA,"MODERATE",NA,NA,NA,"Silt"
"17780","June",2011,"St. Martins Marsh","SID05",28.8309548,-82.7027316,4,"HWRI","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17781","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,1,"TTES","2",NA,NA,"Seagrass","3","2","2","MODERATE",NA,NA,NA,"Mud Shell"
"17782","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,1,"CPRO","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17783","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,1,"PDUM","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17784","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,1,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17785","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,1,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17786","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,2,"TTES","3",NA,NA,"Seagrass","4","3","2","MODERATE",NA,NA,NA,"Mud Shell"
"17787","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,2,"HINC","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17788","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,2,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17789","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,2,"UFLA","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17790","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,2,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17791","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,3,"TTES","4",NA,NA,"Seagrass","4","4",NA,"MODERATE",NA,NA,NA,"Mud Shell"
"17792","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,3,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17793","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,3,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17794","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,4,"TTES","4",NA,NA,"Seagrass","5","4","3","MODERATE",NA,NA,NA,"Mud Shell"
"17795","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,4,"PDUM","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17796","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,4,"CPRO","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17797","June",2011,"St. Martins Marsh","SID06",28.8142891,-82.7787306,4,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17798","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,1,"TTES","5",NA,NA,"Seagrass","5","5","1","LIGHT",NA,NA,NA,"Mud Shell"
"17799","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,1,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17800","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,1,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17801","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,1,"PDUM","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17802","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,1,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17803","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,2,"TTES","4",NA,NA,"Seagrass","5","5",NA,"LIGHT",NA,NA,NA,"Mud Shell"
"17804","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,2,"SFIL","3",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17805","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,2,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17806","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,3,"DRIFT","4",NA,NA,"Algae","4","4","2","LIGHT",NA,NA,NA,"Mud Shell"
"17807","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,3,"TTES","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17808","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,3,"SFIL","2",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17809","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,3,"PDUM","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17810","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,3,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17811","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,3,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17812","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,3,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17813","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,3,"HWRI","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17814","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,4,"DRIFT","2",NA,NA,"Algae","5","5","4","LIGHT",NA,NA,NA,"Mud Shell"
"17815","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,4,"TTES","5",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17816","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,4,"SFIL","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17817","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,4,"HWRI","1",NA,NA,"Seagrass",NA,NA,NA,NA,NA,NA,NA,""
"17818","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,4,"PDUM","2",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17819","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,4,"PCAP","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17820","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,4,"CPRO","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17821","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,4,"HINC","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
"17822","June",2011,"St. Martins Marsh","SID07",28.8142888,-82.7597309,4,"UFLA","1",NA,NA,"Algae",NA,NA,NA,NA,NA,NA,NA,""
