"","Reference","Sampling_Date","Gear_Description","Longitude","Latitude","Scientificname","Commonname","Number_pertow","Number_per100sqm","BottomVegCover","Vegetated","TH_Coverage","SY_Coverage","HA_Coverage"
"12103","CHM2015120209",2015-12-16,"21.3m seine",-82.137016,26.925566,"Callinectes sapidus","Blue Crab",1,0.714285714285714,90,1,0,0,90
"12104","CHM2015120501",2015-12-15,"21.3m seine",-82.0577,26.853133,"Callinectes sapidus","Blue Crab",5,3.57142857142857,40,1,0,0,40
"12105","CHM2015120502",2015-12-15,"21.3m seine",-82.056583,26.825866,"Callinectes sapidus","Blue Crab",1,0.714285714285714,10,1,0,0,10
"12106","CHM2015120503",2015-12-15,"183m seine",-82.069,26.822783,"Limulus polyphemus","Horseshoe Crab",1,0.0242718446601942,95,1,95,0,0
"12107","CHM2015120503",2015-12-15,"183m seine",-82.069,26.822783,"Callinectes sapidus","Blue Crab",6,0.145631067961165,95,1,95,0,0
"12108","CHM2015120604",2015-12-18,"21.3m seine",-82.063033,26.879266,"Callinectes sapidus","Blue Crab",16,11.4285714285714,50,1,0,0,50
"12109","CHM2015120701",2015-12-10,"6.1m otter trawl",-82.088216,26.781266,"Portunus spp.","Portunus Crabs",1,0.000613256144826571,0,0,0,0,0
"12110","CHM2015120702",2015-12-10,"6.1m otter trawl",-82.082233,26.80245,"Portunus spp.","Portunus Crabs",4,0.00245302457930628,0,0,0,0,0
"12111","CHM2015120703",2015-12-10,"6.1m otter trawl",-82.110633,26.81455,"Portunus spp.","Portunus Crabs",2,0.00122651228965314,0,0,0,0,0
"12112","CHM2015120704",2015-12-10,"6.1m otter trawl",-82.129733,26.812833,"Portunus spp.","Portunus Crabs",1,0.000613256144826571,0,0,0,0,0
"12113","CHM2015120710",2015-12-10,"6.1m otter trawl",-82.090566,26.867416,"Callinectes sapidus","Blue Crab",1,0.000613256144826571,0,0,0,0,0
"12114","CHM2015120804",2015-12-17,"6.1m otter trawl",-82.21685,26.709833,"Portunus spp.","Portunus Crabs",2,0.00122651228965314,0,0,0,0,0
"12115","CHM2015120804",2015-12-17,"6.1m otter trawl",-82.21685,26.709833,"Menippe spp.","Stone Crab",6,0.00367953686895943,0,0,0,0,0
"12116","CHM2015120805",2015-12-17,"6.1m otter trawl",-82.224383,26.7309,"Portunus spp.","Portunus Crabs",1,0.000613256144826571,0,0,0,0,0
"12117","CHM2015120805",2015-12-17,"6.1m otter trawl",-82.224383,26.7309,"Argopecten irradians","Bay Scallop",1,0.000613256144826571,0,0,0,0,0
"12118","CHM2015120806",2015-12-17,"6.1m otter trawl",-82.223483,26.763,"Portunus spp.","Portunus Crabs",6,0.00367953686895943,0,0,0,0,0
"12119","CHM2015120806",2015-12-17,"6.1m otter trawl",-82.223483,26.763,"Menippe spp.","Stone Crab",15,0.00919884217239857,0,0,0,0,0
"12120","CHM2015121101",2015-12-02,"183m seine",-82.089383,26.667333,"Callinectes sapidus","Blue Crab",5,0.121359223300971,20,1,0,0,20
"12121","CHM2015121206",2015-12-15,"21.3m seine",-82.1316,26.701016,"Callinectes sapidus","Blue Crab",3,2.14285714285714,80,1,40,0,40
"12122","CHM2015121303",2015-12-17,"6.1m otter trawl",-82.223333,26.67045,"Menippe spp.","Stone Crab",43,0.0263700142275426,0,0,0,0,0
"12123","CHM2015121304",2015-12-17,"21.3m seine",-82.211366,26.66785,"Callinectes sapidus","Blue Crab",2,1.42857142857143,60,1,0,30,30
"12124","CHM2015121306",2015-12-17,"6.1m otter trawl",-82.200283,26.649783,"Menippe spp.","Stone Crab",5,0.00321229409194871,0,0,0,0,0
"12125","CHM2015121308",2015-12-17,"6.1m otter trawl",-82.167766,26.639316,"Menippe spp.","Stone Crab",2,0.00128491763677948,30,1,0,30,0
"12126","CHM2015121308",2015-12-17,"6.1m otter trawl",-82.167766,26.639316,"Argopecten irradians","Bay Scallop",1,0.000642458818389741,30,1,0,30,0
"12127","CHM2015121506",2015-12-14,"6.1m otter trawl",-82.1861,26.58255,"Menippe spp.","Stone Crab",4,0.00245302457930628,0,0,0,0,0
"12128","CHM2015121507",2015-12-14,"6.1m otter trawl",-82.200766,26.589833,"Menippe spp.","Stone Crab",3,0.00183976843447971,0,0,0,0,0
"12129","CHM2016010101",2016-01-05,"21.3m seine",-82.1916,26.965516,"Callinectes sapidus","Blue Crab",1,0.714285714285714,0,0,0,0,0
"12130","CHM2016010107",2016-01-05,"21.3m seine",-82.2532,26.99635,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"12131","CHM2016010108",2016-01-05,"21.3m seine",-82.248466,26.989516,"Callinectes sapidus","Blue Crab",8,11.7647058823529,0,0,0,0,0
"12132","CHM2016010202",2016-01-22,"21.3m seine",-82.061116,26.929833,"Callinectes sapidus","Blue Crab",1,0.714285714285714,0,0,0,0,0
"12133","CHM2016010203",2016-01-22,"21.3m seine",-82.046583,26.939833,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"12134","CHM2016010303",2016-01-18,"21.3m seine",-82.062166,26.875416,"Callinectes sapidus","Blue Crab",2,1.42857142857143,100,1,100,0,0
"12135","CHM2016010701",2016-01-14,"21.3m seine",-82.08085,26.643683,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,40,0,60
"12136","CHM2016010703",2016-01-14,"21.3m seine",-82.083583,26.703866,"Callinectes sapidus","Blue Crab",1,0.714285714285714,40,1,36,0,4
"12137","CHM2016010802",2016-01-26,"21.3m seine",-82.07085,26.743666,"Portunus spp.","Portunus Crabs",1,0.714285714285714,90,1,36,0,54
"12138","CHM2016010803",2016-01-26,"183m seine",-82.089883,26.6781,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,40,1,24,0,16
"12139","CHM2016010804",2016-01-26,"21.3m seine",-82.082933,26.675883,"Callinectes sapidus","Blue Crab",1,0.714285714285714,10,1,0,0,10
"12140","CHM2016010805",2016-01-26,"183m seine",-82.064616,26.6427,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,0,0,0,0,0
"12141","CHM2016010907",2016-01-19,"21.3m seine",-82.275733,26.8121,"Portunus spp.","Portunus Crabs",1,0.714285714285714,0,0,0,0,0
"12142","CHM2016011102",2016-01-25,"21.3m seine",-82.061166,26.821216,"Callinectes sapidus","Blue Crab",6,4.28571428571429,75,1,67.5,0,7.5
"12143","CHM2016011302",2016-01-06,"6.1m otter trawl",-82.188483,26.7031,"Portunus spp.","Portunus Crabs",1,0.000613256144826571,0,0,0,0,0
"12144","CHM2016011302",2016-01-06,"6.1m otter trawl",-82.188483,26.7031,"Menippe spp.","Stone Crab",19,0.0116518667517049,0,0,0,0,0
"12145","CHM2016011303",2016-01-06,"21.3m seine",-82.1757,26.70395,"Callinectes sapidus","Blue Crab",1,0.714285714285714,80,1,32,0,48
"12146","CHM2016011304",2016-01-06,"6.1m otter trawl",-82.163266,26.711333,"Portunus spp.","Portunus Crabs",2,0.00122651228965314,0,0,0,0,0
"12147","CHM2016011304",2016-01-06,"6.1m otter trawl",-82.163266,26.711333,"Menippe spp.","Stone Crab",6,0.00367953686895943,0,0,0,0,0
"12148","CHM2016011305",2016-01-06,"21.3m seine",-82.133816,26.701716,"Callinectes sapidus","Blue Crab",1,0.714285714285714,90,1,0,0,90
"12149","CHM2016011305",2016-01-06,"21.3m seine",-82.133816,26.701716,"Portunus spp.","Portunus Crabs",3,2.14285714285714,90,1,0,0,90
"12150","CHM2016011306",2016-01-06,"21.3m seine",-82.134466,26.6998,"Callinectes sapidus","Blue Crab",1,0.714285714285714,40,1,0,0,40
"12151","CHM2016011308",2016-01-06,"6.1m otter trawl",-82.171683,26.734783,"Menippe spp.","Stone Crab",1,0.000613256144826571,0,0,0,0,0
"12152","CHM2016011604",2016-01-13,"21.3m seine",-82.20655,26.58295,"Callinectes sapidus","Blue Crab",3,2.14285714285714,10,1,0,0,10
"12153","CHM2016011604",2016-01-13,"21.3m seine",-82.20655,26.58295,"Portunus spp.","Portunus Crabs",3,2.14285714285714,10,1,0,0,10
"12154","CHM2016011608",2016-01-13,"21.3m seine",-82.1163,26.554983,"Callinectes sapidus","Blue Crab",1,0.714285714285714,70,1,28,0,42
"12155","CHM2016011702",2016-01-21,"6.1m otter trawl",-82.218183,26.760333,"Portunus spp.","Portunus Crabs",6,0.00367953686895943,0,0,0,0,0
"12156","CHM2016011702",2016-01-21,"6.1m otter trawl",-82.218183,26.760333,"Menippe spp.","Stone Crab",32,0.0196241966344503,0,0,0,0,0
"12157","CHM2016011903",2016-01-27,"6.1m otter trawl",-81.996383,26.96455,"Callinectes sapidus","Blue Crab",7,0.00787012052527433,0,0,0,0,0
"12158","CHM2016011904",2016-01-27,"6.1m otter trawl",-82.0235,26.959,"Limulus polyphemus","Horseshoe Crab",1,0.00112430293218205,0,0,0,0,0
"12159","CHM2016011904",2016-01-27,"6.1m otter trawl",-82.0235,26.959,"Callinectes sapidus","Blue Crab",7,0.00787012052527433,0,0,0,0,0
"12160","CHM2016011905",2016-01-27,"6.1m otter trawl",-82.02915,26.954916,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,0,0,0,0,0
"12161","CHM2016020101",2016-02-19,"6.1m otter trawl",-82.2172,26.9596,"Callinectes sapidus","Blue Crab",7,0.00787012052527433,0,0,0,0,0
"12162","CHM2016020102",2016-02-19,"6.1m otter trawl",-82.21665,26.959316,"Callinectes sapidus","Blue Crab",5,0.00562151466091024,0,0,0,0,0
"12163","CHM2016020103",2016-02-19,"6.1m otter trawl",-82.207283,26.95715,"Callinectes sapidus","Blue Crab",21,0.012878379041358,0,0,0,0,0
"12164","CHM2016020104",2016-02-19,"21.3m seine",-82.204466,26.949833,"Callinectes sapidus","Blue Crab",4,2.85714285714286,0,0,0,0,0
"12165","CHM2016020105",2016-02-19,"21.3m seine",-82.18105,26.955666,"Callinectes sapidus","Blue Crab",3,2.14285714285714,0,0,0,0,0
"12166","CHM2016020106",2016-02-19,"6.1m otter trawl",-82.235916,26.970683,"Callinectes sapidus","Blue Crab",8,0.00899442345745638,0,0,0,0,0
"12167","CHM2016020109",2016-02-19,"21.3m seine",-82.25445,26.998733,"Callinectes sapidus","Blue Crab",2,2.94117647058824,0,0,0,0,0
"12168","CHM2016020201",2016-02-17,"6.1m otter trawl",-82.049883,26.9444,"Callinectes sapidus","Blue Crab",4,0.00449721172872819,0,0,0,0,0
"12169","CHM2016020204",2016-02-17,"21.3m seine",-82.013266,26.97065,"Callinectes sapidus","Blue Crab",5,7.35294117647059,0,0,0,0,0
"12170","CHM2016020209",2016-02-17,"6.1m otter trawl",-82.0643,26.950683,"Callinectes sapidus","Blue Crab",6,0.00367953686895943,0,0,0,0,0
"12171","CHM2016020210",2016-02-17,"6.1m otter trawl",-82.074666,26.9458,"Callinectes sapidus","Blue Crab",3,0.00183976843447971,0,0,0,0,0
"12172","CHM2016020211",2016-02-17,"21.3m seine",-82.098633,26.952683,"Callinectes sapidus","Blue Crab",1,0.714285714285714,50,1,0,0,50
"12173","CHM2016020212",2016-02-17,"21.3m seine",-82.070583,26.9257,"Callinectes sapidus","Blue Crab",1,0.714285714285714,0,0,0,0,0
"12174","CHM2016020602",2016-02-16,"6.1m otter trawl",-82.129416,26.814216,"Portunus spp.","Portunus Crabs",3,0.00183976843447971,0,0,0,0,0
"12175","CHM2016020604",2016-02-16,"6.1m otter trawl",-82.113916,26.835933,"Portunus spp.","Portunus Crabs",10,0.00613256144826571,0,0,0,0,0
"12176","CHM2016020605",2016-02-16,"6.1m otter trawl",-82.097483,26.813816,"Portunus spp.","Portunus Crabs",4,0.00245302457930628,0,0,0,0,0
"12177","CHM2016020701",2016-02-18,"21.3m seine",-82.049033,26.804133,"Callinectes sapidus","Blue Crab",1,0.714285714285714,0,0,0,0,0
"12178","CHM2016020803",2016-02-03,"21.3m seine",-82.079533,26.676333,"Callinectes sapidus","Blue Crab",8,5.71428571428571,20,1,0,0,20
"12179","CHM2016020806",2016-02-03,"21.3m seine",-82.0768,26.655733,"Callinectes sapidus","Blue Crab",2,1.42857142857143,0,0,0,0,0
"12180","CHM2016020807",2016-02-03,"21.3m seine",-82.065483,26.645383,"Callinectes sapidus","Blue Crab",1,0.714285714285714,0,0,0,0,0
"12181","CHM2016020902",2016-02-11,"183m seine",-82.08575,26.693533,"Limulus polyphemus","Horseshoe Crab",1,0.0242718446601942,60,1,60,0,0
"12182","CHM2016021005",2016-02-15,"21.3m seine",-82.24185,26.824583,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"12183","CHM2016021010",2016-02-15,"21.3m seine",-82.222116,26.784533,"Callinectes sapidus","Blue Crab",2,1.42857142857143,0,0,0,0,0
"12184","CHM2016021109",2016-02-16,"21.3m seine",-82.174066,26.81785,"Callinectes sapidus","Blue Crab",1,0.714285714285714,80,1,0,0,80
"12185","CHM2016030101",2016-03-25,"6.1m otter trawl",-82.219483,26.961116,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,0,0,0,0,0
"12186","CHM2016030101",2016-03-25,"6.1m otter trawl",-82.219483,26.961116,"Portunus spp.","Portunus Crabs",1,0.00112430293218205,0,0,0,0,0
"12187","CHM2016030102",2016-03-25,"6.1m otter trawl",-82.217366,26.961116,"Callinectes sapidus","Blue Crab",3,0.00337290879654614,0,0,0,0,0
"12188","CHM2016030103",2016-03-25,"6.1m otter trawl",-82.20575,26.95585,"Callinectes sapidus","Blue Crab",2,0.00122651228965314,0,0,0,0,0
"12189","CHM2016030108",2016-03-25,"21.3m seine",-82.241916,26.9842,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"12190","CHM2016030111",2016-03-25,"6.1m otter trawl",-82.237483,26.972266,"Callinectes sapidus","Blue Crab",3,0.00337290879654614,0,0,0,0,0
"12191","CHM2016030203",2016-03-29,"6.1m otter trawl",-82.025233,26.9544,"Callinectes sapidus","Blue Crab",1,0.00103781809124497,0,0,0,0,0
"12192","CHM2016030204",2016-03-29,"6.1m otter trawl",-82.044983,26.9593,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,0,0,0,0,0
"12193","CHM2016030205",2016-03-29,"6.1m otter trawl",-82.056966,26.95455,"Callinectes sapidus","Blue Crab",8,0.00899442345745638,0,0,0,0,0
"12194","CHM2016030604",2016-03-03,"21.3m seine",-82.149616,26.816333,"Callinectes sapidus","Blue Crab",4,2.85714285714286,80,1,40,0,40
"12195","CHM2016030708",2016-03-09,"21.3m seine",-82.072483,26.652783,"Callinectes sapidus","Blue Crab",3,2.14285714285714,40,1,0,0,40
"12196","CHM2016030803",2016-03-11,"6.1m otter trawl",-82.084,26.78655,"Portunus spp.","Portunus Crabs",3,0.00183976843447971,0,0,0,0,0
"12197","CHM2016030805",2016-03-11,"21.3m seine",-82.0606,26.787683,"Callinectes sapidus","Blue Crab",10,14.7058823529412,0,0,0,0,0
"12198","CHM2016030901",2016-03-02,"183m seine",-82.05285,26.810933,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,0,0,0,0,0
"12199","CHM2016030903",2016-03-02,"183m seine",-82.078966,26.63415,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,0,0,0,0,0
"12200","CHM2016031003",2016-03-25,"21.3m seine",-82.252083,26.773816,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,60,0,40
"12201","CHM2016031007",2016-03-25,"21.3m seine",-82.242016,26.824533,"Callinectes sapidus","Blue Crab",2,2.94117647058824,70,1,0,0,70
"12202","CHM2016031206",2016-03-28,"21.3m seine",-82.18485,26.7757,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,60,0,40
"12203","CHM2016031206",2016-03-28,"21.3m seine",-82.18485,26.7757,"Portunus spp.","Portunus Crabs",1,0.714285714285714,100,1,60,0,40
"12204","CHM2016031208",2016-03-28,"21.3m seine",-82.168733,26.823366,"Callinectes sapidus","Blue Crab",1,0.714285714285714,0,0,0,0,0
"12205","CHM2016031302",2016-03-24,"21.3m seine",-82.160583,26.699883,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,0,0,100
"12206","CHM2016031309",2016-03-24,"6.1m otter trawl",-82.200566,26.72595,"Portunus spp.","Portunus Crabs",152,0.0932149340136388,0,0,0,0,0
"12207","CHM2016031309",2016-03-24,"6.1m otter trawl",-82.200566,26.72595,"Argopecten gibbus","Atlantic Calico Scallop",5,0.00306628072413286,0,0,0,0,0
"12208","CHM2016031402",2016-03-22,"21.3m seine",-82.171316,26.661783,"Portunus spp.","Portunus Crabs",6,4.28571428571429,90,1,0,0,90
"12209","CHM2016031407",2016-03-22,"21.3m seine",-82.19525,26.661283,"Callinectes sapidus","Blue Crab",2,1.42857142857143,80,1,8,0,72
"12210","CHM2016031602",2016-03-18,"6.1m otter trawl",-82.200633,26.595933,"Portunus spp.","Portunus Crabs",6,0.00367953686895943,0,0,0,0,0
"12211","CHM2016031701",2016-03-30,"6.1m otter trawl",-82.09905,26.908166,"Callinectes sapidus","Blue Crab",1,0.000642458818389741,0,0,0,0,0
"12212","CHM2016031702",2016-03-30,"6.1m otter trawl",-82.1158,26.9055,"Callinectes sapidus","Blue Crab",20,0.0122651228965314,0,0,0,0,0
"12213","CHM2016040105",2016-04-18,"6.1m otter trawl",-82.239166,26.98535,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,0,0,0,0,0
"12214","CHM2016040201",2016-04-26,"6.1m otter trawl",-82.049316,26.955883,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,0,0,0,0,0
"12215","CHM2016040202",2016-04-26,"6.1m otter trawl",-82.0515,26.954683,"Callinectes sapidus","Blue Crab",2,0.00224860586436409,0,0,0,0,0
"12216","CHM2016040203",2016-04-26,"6.1m otter trawl",-82.083483,26.956133,"Callinectes sapidus","Blue Crab",2,0.00122651228965314,0,0,0,0,0
"12217","CHM2016040210",2016-04-26,"6.1m otter trawl",-82.007766,26.959283,"Callinectes sapidus","Blue Crab",3,0.00337290879654614,0,0,0,0,0
"12218","CHM2016040302",2016-04-25,"183m seine",-82.066433,26.837183,"Callinectes sapidus","Blue Crab",28,0.679611650485437,90,1,72,0,18
"12219","CHM2016040305",2016-04-25,"183m seine",-82.1171,26.9527,"Callinectes sapidus","Blue Crab",7,0.169902912621359,0,0,0,0,0
"12220","CHM2016040403",2016-04-11,"21.3m seine",-82.129416,26.940866,"Callinectes sapidus","Blue Crab",1,1.47058823529412,0,0,0,0,0
"12221","CHM2016040501",2016-04-15,"21.3m seine",-82.090316,26.889133,"Callinectes sapidus","Blue Crab",1,0.714285714285714,90,1,0,0,90
"12222","CHM2016040607",2016-04-20,"21.3m seine",-82.148166,26.804933,"Callinectes sapidus","Blue Crab",2,1.42857142857143,100,1,100,0,0
"12223","CHM2016040701",2016-04-25,"6.1m otter trawl",-82.078083,26.750866,"Portunus spp.","Portunus Crabs",4,0.00256983527355896,0,0,0,0,0
"12224","CHM2016040702",2016-04-25,"6.1m otter trawl",-82.0944,26.75325,"Portunus spp.","Portunus Crabs",8,0.00490604915861257,0,0,0,0,0
"12225","CHM2016040703",2016-04-25,"6.1m otter trawl",-82.092416,26.7255,"Argopecten gibbus","Atlantic Calico Scallop",1,0.000613256144826571,0,0,0,0,0
"12226","CHM2016040704",2016-04-25,"6.1m otter trawl",-82.11885,26.714566,"Portunus spp.","Portunus Crabs",82,0.0502870038757788,0,0,0,0,0
"12227","CHM2016040803",2016-04-19,"183m seine",-82.081683,26.69415,"Limulus polyphemus","Horseshoe Crab",2,0.0485436893203883,0,0,0,0,0
"12228","CHM2016040803",2016-04-19,"183m seine",-82.081683,26.69415,"Callinectes sapidus","Blue Crab",2,0.0485436893203883,0,0,0,0,0
"12229","CHM2016040805",2016-04-19,"21.3m seine",-82.075666,26.630433,"Callinectes sapidus","Blue Crab",1,0.714285714285714,30,1,0,0,30
"12230","CHM2016040901",2016-04-04,"21.3m seine",-82.199916,26.68925,"Callinectes sapidus","Blue Crab",2,1.42857142857143,90,1,9,0,81
"12231","CHM2016041107",2016-04-27,"6.1m otter trawl",-82.250016,26.709816,"Portunus spp.","Portunus Crabs",18,0.0110386106068783,0,0,0,0,0
"12232","CHM2016041303",2016-04-07,"183m seine",-82.175283,26.678416,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,100,1,100,0,0
"12233","CHM2016041303",2016-04-07,"183m seine",-82.175283,26.678416,"Portunus spp.","Portunus Crabs",1,0.0242718446601942,100,1,100,0,0
"12234","CHM2016041304",2016-04-07,"183m seine",-82.162233,26.8195,"Limulus polyphemus","Horseshoe Crab",2,0.0485436893203883,0,0,0,0,0
"12235","CHM2016041304",2016-04-07,"183m seine",-82.162233,26.8195,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,0,0,0,0,0
"12236","CHM2016041602",2016-04-05,"21.3m seine",-82.222283,26.624033,"Portunus spp.","Portunus Crabs",1,0.714285714285714,0,0,0,0,0
"12237","CHM2016041603",2016-04-05,"183m seine",-82.22315,26.621983,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,30,1,27,0,3
"12238","CHM2016041605",2016-04-05,"183m seine",-82.134866,26.594016,"Portunus spp.","Portunus Crabs",1,0.0242718446601942,60,1,60,0,0
"12239","CHM2016050108",2016-05-23,"6.1m otter trawl",-82.252316,26.9995,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,0,0,0,0,0
"12240","CHM2016050109",2016-05-23,"6.1m otter trawl",-82.236083,26.98595,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,0,0,0,0,0
"12241","CHM2016050205",2016-05-26,"6.1m otter trawl",-82.009583,26.959,"Callinectes sapidus","Blue Crab",1,0.00112430293218205,0,0,0,0,0
"12242","CHM2016050302",2016-05-19,"183m seine",-82.072683,26.926483,"Callinectes sapidus","Blue Crab",4,0.0970873786407767,0,0,0,0,0
"12243","CHM2016050303",2016-05-19,"183m seine",-82.06205,26.929183,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,80,1,0,0,80
"12244","CHM2016050304",2016-05-19,"183m seine",-82.042716,26.94225,"Limulus polyphemus","Horseshoe Crab",2,0.0485436893203883,0,0,0,0,0
"12245","CHM2016050304",2016-05-19,"183m seine",-82.042716,26.94225,"Callinectes sapidus","Blue Crab",1,0.0242718446601942,0,0,0,0,0
"12246","CHM2016050402",2016-05-27,"21.3m seine",-82.133133,26.9321,"Callinectes sapidus","Blue Crab",2,1.42857142857143,100,1,0,0,100
"12247","CHM2016050411",2016-05-27,"21.3m seine",-82.139266,26.92305,"Callinectes sapidus","Blue Crab",1,0.714285714285714,90,1,0,0,90
"12248","CHM2016050510",2016-05-05,"21.3m seine",-82.066183,26.882233,"Limulus polyphemus","Horseshoe Crab",3,2.14285714285714,50,1,0,0,50
"12249","CHM2016050510",2016-05-05,"21.3m seine",-82.066183,26.882233,"Callinectes sapidus","Blue Crab",6,4.28571428571429,50,1,0,0,50
"12250","CHM2016050804",2016-05-03,"183m seine",-82.055816,26.820366,"Callinectes sapidus","Blue Crab",2,0.0485436893203883,0,0,0,0,0
"12251","CHM2016050805",2016-05-03,"183m seine",-82.081883,26.676416,"Limulus polyphemus","Horseshoe Crab",1,0.0242718446601942,10,1,0,0,10
"12252","CHM2016051005",2016-05-20,"21.3m seine",-82.154,26.78235,"Callinectes sapidus","Blue Crab",1,0.714285714285714,100,1,100,0,0
