OBJECTID,Survey,StartDepth,Lat_DD,Long_DD,SDate,Depth_1,Temp_1,pH_1,Salinity_1,DisO2_1,Depth_2,Temp_2,pH_2,Salinity_2,DisO2_2,BttmType1,BttmType2,BttmType3,BttmType4,BttmVeg1,BV1_PercComp,BttmVeg2,BV2_PercComp,BttmVeg3,BV3_PercComp,BttmVeg4,BV4_PercComp,BV_TotalCover
808,FKM11050105,0.8000000,24.728816666666667,-81.002166666666668,5/4/2011 11:42:00,0.2000000,27.8999996,8.3000002,37.9000015,6.6999998,0.8000000,27.8999996,8.3999996,37.7999992,7.0999999,M,,,,HA,8,TH,1,CA,1,,,90
809,FKM11050106,0.7000000,24.715783333333334,-81.032566666666668,5/4/2011 12:22:00,0.2000000,28.2999992,8.3999996,37.2999992,8.6999998,0.7000000,28.2999992,8.3999996,37.2999992,9.0000000,M,,,,TH,9,AC,1,,,,,100
810,FKM11050107,0.7000000,24.715983333333334,-81.034883333333340,5/4/2011 12:50:00,0.2000000,28.6000004,8.5000000,37.0999985,9.3000002,0.7000000,28.6000004,8.5000000,36.2999992,9.3999996,M,,,,HA,3,TH,3,AC,4,,,98
811,FKM11050108,0.6000000,24.703816666666668,-81.072016666666670,5/4/2011 13:31:00,0.2000000,29.1000004,8.3999996,38.5999985,9.1999998,0.6000000,29.1000004,8.3999996,38.5999985,9.3999996,M,,,,TH,9,HA,1,,,,,90
812,FKM11050109,0.6000000,24.687283333333333,-81.097449999999995,5/4/2011 14:06:00,0.2000000,30.0000000,8.5000000,37.7999992,10.6000004,0.6000000,30.1000004,8.5000000,37.5999985,10.8000002,M,,,,TH,X,,,,,,,100
813,FKM11050110,0.6000000,24.686383333333332,-81.104200000000006,5/4/2011 14:40:00,0.2000000,30.1000004,8.5000000,37.5999985,11.6000004,0.6000000,30.2000008,8.5000000,37.4000015,10.8999996,M,,,,TH,X,,,,,,,100
814,FKM11060101,0.5000000,24.761283333333335,-80.949766666666662,6/13/2011 8:58:00,0.2000000,30.3999996,8.1999998,36.7000008,3.7000000,0.5000000,30.5000000,8.1999998,36.7000008,3.5999999,S,,,,AB,X,,,,,,,30
815,FKM11060102,0.9000000,24.750966666666667,-80.963516666666663,6/13/2011 9:38:00,0.2000000,30.2999992,8.1999998,36.5000000,4.9000001,0.7000000,30.2999992,8.1999998,36.5000000,4.9000001,S,,,,TH,X,,,,,,,100
816,FKM11060103,0.8000000,24.748166666666666,-80.964416666666665,6/13/2011 10:02:00,0.2000000,30.5000000,8.1999998,36.5000000,6.5000000,0.8000000,30.5000000,8.1999998,36.4000015,6.4000001,S,,,,TH,X,,,,,,,98
817,FKM11060104,0.6000000,24.732399999999998,-80.993750000000006,6/13/2011 10:38:00,0.2000000,31.5000000,8.1999998,37.0000000,4.8000002,0.6000000,31.5000000,8.1999998,37.0000000,4.6999998,M,,,,TH,X,,,,,,,100
818,FKM11060105,0.4000000,24.727750000000000,-81.004333333333335,6/13/2011 11:19:00,0.2000000,31.8999996,8.1999998,37.7999992,6.6999998,,,,,,S,,,,HA,9,TH,1,,,,,60
819,FKM11060106,0.5000000,24.713133333333332,-81.030283333333330,6/13/2011 12:00:00,0.2000000,30.7999992,8.1999998,36.5000000,7.1999998,,,,,,S,,,,TH,X,,,,,,,98
820,FKM11060107,0.6000000,24.714300000000001,-81.037366666666671,6/13/2011 12:30:00,0.2000000,31.7999992,8.3000002,36.5000000,7.5000000,0.6000000,31.7000008,8.3000002,36.4000015,7.8000002,S,,,,TH,7,AC,3,,,,,85
821,FKM11060108,0.6000000,24.702249999999999,-81.072550000000007,6/13/2011 13:10:00,0.2000000,34.2999992,8.5000000,38.5000000,10.6999998,0.6000000,33.9000015,8.5000000,38.4000015,10.5000000,M,,,,TH,X,,,,,,,100
822,FKM11060109,0.6000000,24.687049999999999,-81.097266666666670,6/13/2011 13:45:00,0.2000000,33.9000015,8.3999996,36.9000015,8.5000000,0.5000000,33.9000015,8.3000002,36.7000008,8.5000000,M,,,,TH,X,,,,,,,100
823,FKM11060110,0.6000000,24.686516666666666,-81.102516666666673,6/13/2011 14:06:00,0.2000000,33.7999992,8.3999996,36.7000008,8.6000004,0.6000000,33.9000015,8.3999996,36.5999985,9.1999998,M,,,,TH,X,,,,,,,100
824,FKM11070101,0.4000000,24.761816666666668,-80.943016666666665,7/6/2011 9:33:00,0.2000000,28.0000000,8.1000004,37.5999985,5.6999998,,,,,,M,,,,HA,X,,,,,,,70
825,FKM11070102,0.5000000,24.752866666666666,-80.961333333333329,7/6/2011 9:56:00,0.5000000,28.5000000,8.1000004,36.7000008,6.8000002,,,,,,M,,,,HA,X,,,,,,,90
826,FKM11070103,0.5000000,24.749433333333332,-80.965466666666671,7/6/2011 10:27:00,0.5000000,28.2999992,8.1000004,36.9000015,5.0999999,,,,,,M,,,,TH,X,,,,,,,70
827,FKM11070104,0.6000000,24.731100000000001,-80.997816666666665,7/6/2011 11:15:00,0.2000000,28.1000004,8.0000000,35.9000015,5.5999999,0.6000000,28.1000004,8.0000000,36.0999985,5.4000001,M,,,,HA,X,,,,,,,90
828,FKM11070105,0.7000000,24.729216666666666,-81.001283333333333,7/6/2011 11:46:00,0.2000000,28.5000000,8.0000000,37.2000008,6.3000002,0.7000000,28.5000000,8.0000000,37.2999992,5.5000000,S,,,,TH,X,,,,,,,80
829,FKM13070110,0.7000000,24.686566666666668,-81.102583333333328,7/19/2013 13:08:00,0.2000000,28.7999992,8.0000000,32.7999992,10.0000000,0.7000000,28.8999996,8.0000000,32.2000008,9.8000002,M,,,,TH,X,,,,,,,98
830,FKM13080101,0.7000000,24.761766666666666,-80.945866666666660,8/15/2013 9:36:00,0.2000000,28.2000008,8.5000000,36.7000008,3.3000000,0.7000000,28.1000004,8.5000000,36.7000008,3.4000001,S,,,,TH,X,,,,,,,93
831,FKM13080102,0.9000000,24.750783333333334,-80.962433333333337,8/15/2013 10:08:00,0.2000000,28.7000008,8.6000004,36.7999992,4.1999998,0.9000000,28.7000008,8.6000004,36.7999992,4.3000002,S,,,,TH,9,HA,1,,,,,75
832,FKM13080103,0.7000000,24.744983333333334,-80.966283333333337,8/15/2013 10:28:00,0.2000000,28.8999996,8.6000004,35.7999992,5.0999999,0.7000000,28.8999996,8.6000004,35.0000000,5.4000001,S,,,,TH,X,,,,,,,80
833,FKM13080104,0.6000000,24.731966666666665,-80.993516666666665,8/15/2013 10:57:00,0.2000000,29.2000008,8.5000000,37.0000000,4.1999998,0.6000000,29.2000008,8.5000000,36.9000015,3.8000000,M,,,,TH,9,HA,1,,,,,97
834,FKM13080105,1.5000000,24.726166666666668,-81.007483333333340,8/15/2013 11:27:00,0.2000000,29.8999996,8.6000004,36.2999992,6.5999999,1.5000000,30.0000000,8.6000004,36.2000008,6.0000000,S,,,,TH,7,SY,3,,,,,100
835,FKM13080106,0.3000000,24.715800000000002,-81.027466666666669,8/15/2013 11:59:00,0.3000000,30.1000004,8.5000000,36.2000008,5.1999998,,,,,,M,,,,TH,X,,,,,,,85
836,FKM13080107,0.7000000,24.712716666666665,-81.039883333333336,8/15/2013 12:32:00,0.2000000,29.6000004,8.6999998,36.0000000,6.0999999,0.7000000,29.6000004,8.6999998,36.0000000,6.5999999,M,,,,TH,8,HA,2,,,,,98
837,FKM13080108,0.7000000,24.705266666666667,-81.071616666666671,8/15/2013 13:01:00,0.2000000,29.5000000,8.6000004,36.5999985,5.1999998,0.7000000,29.5000000,8.6000004,35.0999985,5.4000001,M,,,,TH,7,SY,3,,,,,99
838,FKM13080109,0.7000000,24.687216666666668,-81.095433333333332,8/15/2013 13:36:00,0.2000000,29.8999996,8.6999998,35.5999985,6.6999998,0.7000000,29.8999996,8.6999998,35.5999985,7.0000000,S,,,,TH,X,,,,,,,95
839,FKM13080110,0.7000000,24.689200000000000,-81.112250000000003,8/15/2013 13:57:00,0.2000000,31.0000000,8.8000002,36.9000015,8.3000002,0.7000000,31.1000004,8.6999998,36.7999992,7.8000002,M,,,,TH,X,,,,,,,99
840,FKM13090101,0.7000000,24.763300000000001,-80.945466666666661,9/4/2013 9:52:00,0.2000000,28.7000008,8.3999996,35.7000008,4.5999999,0.7000000,28.7000008,8.3999996,35.7000008,4.4000001,M,,,,TH,7,HA,3,,,,,80
841,FKM13090102,0.8000000,24.755800000000001,-80.957316666666671,9/4/2013 10:15:00,0.2000000,28.8999996,8.6000004,36.2999992,5.8000002,0.8000000,28.8999996,8.6000004,36.2999992,5.9000001,S,,,,HA,8,TH,2,,,,,70
842,FKM13090103,1.1000000,24.748633333333334,-80.963683333333336,9/4/2013 10:33:00,0.2000000,29.0000000,8.5000000,36.2000008,3.8000000,1.1000000,29.0000000,8.5000000,36.2000008,3.9000001,S,,,,TH,X,,,,,,,95
843,FKM13090104,0.6000000,24.732900000000001,-80.992500000000007,9/4/2013 11:23:00,0.2000000,29.2000008,8.5000000,34.2000008,5.1999998,0.6000000,29.2000008,8.5000000,33.2999992,5.3000002,M,,,,TH,X,,,,,,,95
844,FKM13090105,0.5000000,24.726283333333335,-81.007216666666665,9/4/2013 11:53:00,0.2000000,29.2999992,8.5000000,35.7999992,6.1999998,0.5000000,29.2999992,8.5000000,35.2999992,6.1999998,S,,,,TH,2,SY,8,,,,,60
845,FKM13090106,0.8000000,24.715716666666665,-81.028483333333327,9/4/2013 12:16:00,0.2000000,30.2000008,8.6999998,36.0999985,6.5999999,0.8000000,30.2000008,8.6999998,36.2000008,6.4000001,S,,,,TH,X,,,,,,,95
846,FKM13090107,0.7000000,24.716316666666668,-81.046666666666667,9/4/2013 12:42:00,0.2000000,30.0000000,8.6000004,36.0000000,6.0999999,0.7000000,30.0000000,8.6000004,34.7999992,6.8000002,M,,,,TH,X,,,,,,,100
847,FKM13090108,0.3000000,24.700866666666666,-81.075066666666672,9/4/2013 13:14:00,0.3000000,31.0000000,8.5000000,34.0000000,6.0999999,,,,,,M,,,,TH,3,HA,7,,,,,85
848,FKM13090109,0.5000000,24.687266666666666,-81.097383333333340,9/4/2013 13:44:00,0.5000000,31.5000000,8.6999998,35.5999985,7.3000002,,,,,,M,,,,TH,X,,,,,,,100
849,FKM13090110,0.6000000,24.686583333333335,-81.108733333333333,9/4/2013 14:02:00,0.2000000,31.0000000,8.6000004,36.4000015,7.0000000,0.6000000,31.0000000,8.6000004,36.7000008,7.9000001,M,,,,TH,X,,,,,,,100
850,FKM13100101,0.8000000,24.763416666666668,-80.944666666666663,10/22/2013 9:42:00,0.2000000,28.7999992,7.9000001,37.4000015,3.8000000,0.8000000,28.7999992,7.9000001,37.4000015,3.7000000,M,,,,TH,8,SY,2,,,,,90
851,FKM13100102,0.6000000,24.754049999999999,-80.960049999999995,10/22/2013 10:20:00,0.6000000,29.5000000,8.1000004,37.5999985,6.4000001,,,,,,M,,,,HA,9,SY,1,,,,,100
852,FKM13100103,0.6500000,24.749250000000000,-80.965683333333331,10/22/2013 10:50:00,0.6000000,29.3999996,7.9000001,37.5999985,4.6999998,,,,,,S,,,,HA,X,,,,,,,90
853,FKM13100104,0.7500000,24.732533333333333,-80.994233333333327,10/22/2013 11:30:00,0.7000000,28.8999996,7.9000001,37.5999985,4.8000002,,,,,,M,,,,HA,X,,,,,,,80
854,FKM13100105,0.7500000,24.728783333333332,-81.002383333333327,10/22/2013 12:05:00,0.7500000,29.7000008,8.1000004,37.5000000,6.0999999,,,,,,S,,,,HA,X,,,,,,,80
855,FKM13100106,1.0000000,24.714316666666665,-81.028033333333340,10/22/2013 12:45:00,0.2000000,29.3999996,8.1999998,36.5000000,6.5000000,1.0000000,29.3999996,8.1999998,36.9000015,6.3000002,S,,,,AC,2,TH,8,,,,,90
856,FKM13100107,0.7500000,24.716950000000001,-81.045950000000005,10/22/2013 13:26:00,0.7000000,30.2999992,8.1000004,37.4000015,5.8000002,,,,,,S,,,,TH,5,HA,5,,,,,80
857,FKM13100108,0.6000000,24.700199999999999,-81.075149999999994,10/22/2013 14:12:00,0.6000000,31.2999992,8.1999998,37.5000000,9.0600004,,,,,,M,,,,TH,X,,,,,,,90
858,FKM13100109,0.6000000,24.690283333333333,-81.089050000000000,10/22/2013 14:45:00,0.6000000,31.2000008,8.3000002,36.9000015,8.8999996,,,,,,S,,,,TH,X,,,,,,,90
859,FKM13110101,0.8000000,24.764333333333333,-80.944800000000001,11/20/2013 9:39:00,0.2000000,26.7000008,8.1000004,37.5999985,3.9000001,0.8000000,26.7000008,8.1000004,37.5999985,3.7000000,M,,,,HA,X,,,,,,,70
860,FKM13110102,0.7000000,24.752400000000002,-80.962316666666666,11/20/2013 10:28:00,0.2000000,26.7999992,8.1000004,37.4000015,5.8000002,0.7000000,26.7999992,8.1000004,37.4000015,5.9000001,S,,,,HA,X,,,,,,,80
861,FKM13110103,0.8000000,24.741816666666665,-80.972883333333328,11/20/2013 10:53:00,0.2000000,27.0000000,8.1000004,37.2999992,6.1999998,0.8000000,26.8999996,8.1000004,37.2999992,6.0999999,S,,,,TH,X,,,,,,,70
862,FKM13110104,0.8000000,24.734616666666668,-80.990233333333336,11/20/2013 11:19:00,0.2000000,26.8999996,7.9000001,37.5999985,4.0999999,0.8000000,26.8999996,7.9000001,37.5999985,3.7000000,M,,,,HA,7,TH,3,,,,,85
863,FKM13110105,0.8000000,24.726849999999999,-81.006316666666663,11/20/2013 11:57:00,0.2000000,27.2999992,8.1000004,37.4000015,6.8000002,0.8000000,27.2999992,8.1000004,37.4000015,6.8000002,S,,,,TH,X,,,,,,,50
864,FKM13110106,0.8000000,24.710183333333333,-81.029616666666669,11/20/2013 12:30:00,0.2000000,26.7000008,8.1000004,37.2000008,6.8000002,0.8000000,26.7999992,8.1000004,37.2000008,6.8000002,S,,,,TH,X,,,,,,,90
865,FKM13110107,1.1000000,24.713316666666667,-81.029616666666669,11/20/2013 13:05:00,0.2000000,27.7000008,8.1999998,37.2999992,7.4000001,1.1000000,27.7000008,8.1999998,37.2999992,7.4000001,M,,,,TH,X,,,,,,,90
866,FKM13110108,0.8000000,24.703216666666666,-81.072416666666669,11/20/2013 13:33:00,0.2000000,28.8999996,8.3000002,37.2999992,9.1000004,0.8000000,29.0000000,8.3000002,37.2999992,9.5000000,M,,,,TH,9,HA,1,,,,,90
867,FKM13110109,0.8000000,24.687100000000001,-81.093400000000003,11/20/2013 14:05:00,0.2000000,28.0000000,8.1999998,37.2000008,8.0000000,0.8000000,28.1000004,8.1999998,37.2000008,7.9000001,M,,,,TH,X,,,,,,,100
868,FKM13110110,0.8000000,24.687449999999998,-81.100933333333330,11/20/2013 14:25:00,0.2000000,27.7999992,8.1000004,37.2999992,6.9000001,0.8000000,27.7999992,8.1000004,37.2999992,6.3000002,M,,,,TH,9,AC,1,,,,,90
869,FKM12020105,0.6000000,24.728500000000000,-81.002650000000003,2/7/2012 11:13:00,0.2000000,23.5000000,8.1000004,33.7999992,7.1999998,0.6000000,23.5000000,8.1000004,33.7000008,7.0999999,S,,,,HA,X,,,,,,,90
870,FKM12020201,0.8000000,24.716216666666668,-81.029033333333331,2/8/2012 9:23:00,0.2000000,23.6000004,8.1000004,35.2999992,6.9000001,0.8000000,23.6000004,8.1000004,35.2000008,6.8000002,S,,,,TH,5,LA,3,AC,2,,,100
871,FKM12020202,1.3000000,24.716416666666667,-81.037483333333327,2/8/2012 9:55:00,0.2000000,23.6000004,8.1000004,35.2999992,6.8000002,1.3000000,23.6000004,8.1000004,34.5999985,7.0000000,M,,,,TH,X,,,,,,,90
872,FKM12020203,0.6000000,24.704116666666668,-81.074483333333333,2/8/2012 10:26:00,0.2000000,23.7999992,8.0000000,35.5000000,5.8000002,0.6000000,23.7999992,7.6999998,29.7000008,6.1999998,M,,,,HA,X,,,,,,,100
873,FKM12020204,0.7000000,24.689033333333334,-81.099000000000004,2/8/2012 11:15:00,0.2000000,23.5000000,7.9000001,35.2000008,4.9000001,0.7000000,23.6000004,7.9000001,35.0999985,5.3000002,M,,,,TH,X,,,,,,,100
874,FKM12020205,0.9000000,24.686566666666668,-81.104466666666667,2/8/2012 11:48:00,0.2000000,24.2000008,8.1000004,35.4000015,7.3000002,0.9000000,24.2000008,8.1000004,35.4000015,7.1999998,M,,,,TH,X,,,,,,,98
875,FKM12030101,0.5000000,24.763516666666668,-80.944299999999998,3/14/2012 9:53:00,0.5000000,23.2000008,8.1999998,35.0999985,7.0999999,0.2000000,23.1000004,8.1999998,35.2000008,6.6999998,M,,,,TH,X,,,,,,,70
876,FKM12030102,0.5000000,24.759750000000000,-80.951316666666671,3/14/2012 10:19:00,0.2000000,22.7999992,8.1999998,35.0000000,7.6999998,0.5000000,22.7999992,8.1999998,34.9000015,7.9000001,S,,,,HA,X,,,,,,,50
877,FKM12030103,0.4000000,24.746833333333335,-80.967383333333331,3/14/2012 10:50:00,0.4000000,23.6000004,8.3000002,35.0999985,7.9000001,,,,,,S,,,,HA,X,,,,,,,80
878,FKM12030104,0.4000000,24.731266666666667,-80.997233333333327,3/14/2012 11:35:00,0.4000000,23.8999996,8.3000002,35.7999992,7.5000000,,,,,,S,,,,HA,X,,,,,,,60
879,fkm12030105,0.8000000,24.728766666666665,-81.002533333333332,3/14/2012 11:59:00,0.2000000,23.7999992,8.3000002,35.7000008,9.1000004,0.8000000,23.7999992,8.3000002,35.5999985,8.8000002,S,,,,HA,X,,,,,,,98
880,fkm12030106,1.0000000,24.716366666666666,-81.030566666666672,3/14/2012 12:32:00,0.2000000,24.8999996,8.3000002,35.5999985,9.1999998,1.0000000,24.8999996,8.3000002,35.5999985,8.5000000,S,,,,TH,X,,,,,,,98
881,fkm12030107,0.9000000,24.714749999999999,-81.037783333333337,3/14/2012 13:08:00,0.2000000,24.7999992,8.3000002,35.2000008,9.3000002,0.9000000,24.8999996,8.3000002,35.2000008,8.8999996,S,,,,TH,X,,,,,,,80
882,FKM12030108,0.8000000,24.711700000000000,-81.069233333333329,3/14/2012 13:45:00,0.2000000,24.0000000,8.1999998,36.0000000,8.6000004,0.8000000,24.3999996,8.1999998,36.0000000,7.9000001,M,,,,HA,9,TH,1,,,,,100
883,fkm12030109,0.8000000,24.689683333333335,-81.097766666666672,3/14/2012 14:32:00,0.2000000,26.3999996,8.3000002,36.2000008,9.8000002,0.8000000,26.5000000,8.3000002,36.2000008,8.8999996,M,,,,HA,X,,,,,,,90
884,fkm12030110,0.8000000,24.688283333333334,-81.107550000000003,3/14/2012 15:11:00,0.2000000,25.7999992,8.1999998,36.2000008,9.3999996,0.8000000,25.8999996,8.1000004,35.9000015,9.1999998,M,,,,HA,X,,,,,,,100
885,fkm12040101,0.5000000,24.760866666666665,-80.947350000000000,4/3/2012 9:02:00,0.2000000,27.2000008,8.3000002,36.2999992,6.9000001,0.5000000,27.2000008,8.3000002,36.2000008,7.5999999,S,,,,TH,X,,,,,,,95
886,FKM12040102,0.6000000,24.750883333333334,-80.963583333333332,4/3/2012 9:33:00,0.2000000,27.0000000,8.1999998,36.2999992,7.5000000,0.6000000,26.8999996,8.1999998,36.2999992,7.0000000,S,,,,TH,7,SY,2,LA,1,,,100
887,fkm12040103,0.6000000,24.747333333333334,-80.965933333333339,4/3/2012 10:01:06,0.2000000,27.5000000,8.3000002,36.2999992,7.6999998,0.6000000,27.5000000,8.3000002,36.4000015,7.8000002,S,,,,TH,X,,,,,,,100
888,fkm12040104,0.3000000,24.731066666666667,-80.997316666666663,4/3/2012 10:46:00,0.3000000,28.2000008,8.3000002,36.5000000,8.8999996,,,,,,M,,,,TH,5,LA,5,,,,,96
889,fkm12040105,0.3000000,24.728366666666666,-81.002899999999997,4/3/2012 11:15:00,0.3000000,28.0000000,8.1999998,36.5000000,8.8000002,,,,,,M,,,,TH,5,LA,5,,,,,80
890,fkm12040106,0.3000000,24.715483333333335,-81.028466666666674,4/3/2012 11:48:00,0.3000000,27.5000000,8.1999998,36.0000000,8.8999996,,,,,,M,,,,TH,X,,,,,,,100
891,fkm12040107,0.4000000,24.714583333333334,-81.037866666666673,4/3/2012 12:23:00,0.4000000,28.6000004,8.3999996,36.2000008,9.6000004,,,,,,S,,,,TH,9,AC,1,,,,,90
892,fkm12040108,0.5000000,24.705400000000001,-81.070533333333330,4/3/2012 13:05:00,0.2000000,29.0000000,8.1000004,36.2999992,8.0000000,0.5000000,28.7999992,8.1000004,36.4000015,8.6000004,M,,,,SY,X,,,,,,,100
893,fkm12040109,0.6000000,24.687249999999999,-81.095550000000003,4/3/2012 13:38:00,0.2000000,29.7999992,8.3999996,35.9000015,9.3000002,0.6000000,29.7999992,8.3999996,36.2000008,9.6999998,S,,,,TH,X,,,,,,,100
894,fkm12040110,0.8000000,24.686550000000000,-81.101950000000002,4/3/2012 14:04:00,0.2000000,29.8999996,8.3999996,36.2000008,8.8999996,0.8000000,29.8999996,8.3000002,36.2000008,9.1999998,M,,,,TH,X,,,,,,,100
895,FKM12050101,0.6000000,24.760950000000001,-80.949033333333333,5/10/2011 9:32:00,0.6000000,28.6000004,8.1000004,35.0999985,9.1999998,0.2000000,28.7000008,8.1000004,35.0999985,8.1000004,S,,,,TH,8,HA,2,,,,,98
896,FKM12050102,0.7000000,24.752633333333332,-80.962083333333339,5/10/2012 10:04:00,0.2000000,28.3999996,8.0000000,35.0000000,8.3999996,0.7000000,28.3999996,8.0000000,35.0000000,8.8000002,M,,,,HA,X,,,,,,,85
897,FKM12050103,0.6000000,24.746366666666667,-80.967333333333329,5/10/2012 10:42:00,0.6000000,28.7999992,8.1000004,35.0999985,,0.2000000,28.6000004,8.1000004,35.0999985,,S,,,,TH,X,,,,,,,60
898,FKM12050104,0.8000000,24.732700000000001,-80.993399999999994,5/10/2012 11:23:00,0.2000000,27.7999992,8.0000000,34.9000015,8.8000002,0.8000000,27.7999992,8.0000000,34.9000015,9.6000004,M,,,,HA,8,TH,2,,,,,95
899,FKM12050105,0.8000000,24.730000000000000,-81.000450000000001,5/10/2012 11:52:00,0.2000000,28.8999996,8.1000004,34.7999992,9.3000002,0.8000000,28.8999996,8.1000004,36.7000008,10.0000000,S,,,,HA,X,,,,,,,60
900,FKM12050106,0.8000000,24.715666666666667,-81.029666666666671,5/10/2012 12:29:00,0.2000000,28.7999992,8.1999998,35.4000015,9.8999996,0.8000000,28.7999992,8.1999998,35.4000015,11.3000002,S,,,,TH,X,,,,,,,100
901,FKM12050107,1.1000000,24.714600000000001,-81.037750000000003,5/10/2012 13:10:00,0.2000000,29.2000008,8.1999998,35.4000015,11.6000004,1.1000000,29.2000008,8.1999998,35.4000015,9.6999998,S,,,,TH,X,,,,,,,70
902,FKM12050108,0.8000000,24.704450000000001,-81.074066666666667,5/10/2012 13:44:00,0.2000000,30.2000008,8.1999998,35.4000015,13.8000002,0.8000000,30.2000008,8.1999998,35.4000015,14.8000002,M,,,,HA,X,,,,,,,100
903,FKM12050109,0.9000000,24.685849999999999,-81.091766666666672,5/10/2012 14:37:00,0.2000000,28.2999992,8.1999998,35.2999992,9.8000002,0.9000000,28.2999992,8.1999998,35.2999992,11.0000000,S,,,,TH,X,,,,,,,95
904,FKM12050110,0.8000000,24.688150000000000,-81.107166666666672,5/10/2012 15:05:00,0.2000000,29.5000000,8.1000004,35.2999992,12.8999996,0.8000000,29.6000004,8.1000004,35.2000008,11.6000004,M,,,,TH,X,,,,,,,100
905,FKM12060101,0.5000000,24.763400000000001,-80.943933333333334,6/13/2012 9:45:00,0.5000000,27.7999992,7.8000002,37.4000015,4.5999999,0.2000000,27.7999992,7.8000002,37.4000015,4.5000000,S,,,,TH,X,,,,,,,97
906,FKM12060102,0.8000000,24.752649999999999,-80.960899999999995,6/13/2012 10:16:00,0.8000000,28.3999996,7.9000001,37.5999985,5.1999998,0.2000000,28.3999996,8.0000000,37.5999985,5.1999998,S,,,,TH,X,,,,,,,
907,FKM12060103,0.8000000,24.750183333333332,-80.962450000000004,6/13/2012 10:40:00,0.2000000,29.2000008,8.0000000,37.2000008,7.4000001,0.8000000,29.1000004,8.0000000,37.0999985,7.3000002,S,,,,TH,X,,,,,,,98
908,FKM12060104,0.4000000,24.731233333333332,-80.996350000000007,6/13/2012 11:18:00,0.4000000,29.8999996,7.8000002,37.5000000,7.0000000,,,,,,S,,,,TH,5,LA,5,,,,,80
909,FKM12060105,0.6000000,24.728633333333335,-81.001866666666672,6/13/2012 11:45:00,0.2000000,30.0000000,7.8000002,37.4000015,7.8000002,0.6000000,30.2000008,7.8000002,37.4000015,8.1000004,S,,,,TH,X,,,,,,,100
910,FKM12060106,0.5000000,24.715016666666667,-81.028083333333328,6/13/2012 12:17:00,0.2000000,29.7000008,7.5999999,37.2000008,6.5999999,0.5000000,30.0000000,7.5999999,37.7999992,6.9000001,S,,,,TH,6,AC,4,,,,,75
911,FKM12060107,1.0000000,24.713566666666665,-81.038516666666666,6/13/2012 12:55:00,0.2000000,29.8999996,7.5000000,37.2999992,7.0999999,1.0000000,30.0000000,7.5000000,37.2999992,7.3000002,S,,,,TH,X,,,,,,,100
912,FKM12060108,0.6000000,24.701266666666665,-81.073766666666671,6/13/2012 13:38:00,0.2000000,31.1000004,7.6999998,37.7000008,9.6000004,0.6000000,31.2999992,7.5000000,37.5999985,10.5000000,S,,,,TH,X,,,,,,,90
913,FKM12060109,0.6000000,24.687300000000000,-81.095533333333336,6/13/2012 14:10:00,0.2000000,30.8999996,7.8000002,37.2000008,8.3000002,0.6000000,31.0000000,7.8000002,37.0000000,8.6999998,S,,,,TH,X,,,,,,,100
914,FKM12060110,0.8000000,24.687550000000002,-81.102233333333331,6/13/2012 14:37:00,0.2000000,31.5000000,7.9000001,37.5000000,8.8999996,0.8000000,31.6000004,7.9000001,37.7999992,9.1000004,M,,,,TH,X,,,,,,,98
915,FKM12070101,0.8000000,24.763916666666667,-80.944433333333336,7/2/2012 9:31:00,0.2000000,30.3999996,7.9000001,37.0000000,4.8000002,0.8000000,30.3999996,7.9000001,37.0000000,4.6999998,M,,,,HA,5,TH,4,,,,,75
916,FKM12070102,0.6000000,24.760133333333332,-80.951433333333327,7/2/2012 10:13:00,0.2000000,31.3999996,8.0000000,37.0999985,6.1999998,0.6000000,31.3999996,8.0000000,37.0999985,6.0999999,S,,,,HA,X,,,,,,,90
917,FKM12070103,0.8000000,24.748366666666666,-80.964833333333331,7/2/2012 10:47:00,0.2000000,31.0000000,7.9000001,36.7999992,5.5000000,0.8000000,31.0000000,7.8000002,36.7999992,5.5999999,S,,,,TH,X,,,,,,,100
918,FKM12070104,0.7000000,24.732766666666667,-80.992716666666666,7/2/2012 11:34:00,0.2000000,31.6000004,7.9000001,36.5999985,8.3000002,0.7000000,31.6000004,7.9000001,36.5999985,8.1999998,S,,,,TH,X,,,,,,,96
